2026-07-15 06:07:40 | WARNING | analysis.claude_strength:calculate_strength_with_claude:305 | Claude level not matched | {'symbol': 'AKEUSDT', 'level_price': 0.00030514, 'claude_prices': [0.00035, 0.00032, 0.00031]}
2026-07-15 07:34:03 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'VELVETUSDT', 'health': 25, 'broken': 0, 'correction': '99%'}
2026-07-15 07:36:44 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': '1000XECUSDT'}
2026-07-15 07:36:44 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': '1000XECUSDT', 'level': 0.00618613, 'strength': 5}
2026-07-15 07:38:12 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-15 07:46:04 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'AKEUSDT', 'level': 0.0004544, 'type': 'pump_base', 'strength': 4, 'dist_atr': 2.36}
2026-07-15 07:46:04 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'AKEUSDT', 'level': 0.0004544, 'strength': 5}
2026-07-15 07:48:16 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-15 07:50:02 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'AKEUSDT', 'level': 0.0004544, 'current': 0.0005177, 'distance_pct': 12.2}
2026-07-15 07:50:02 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'AKEUSDT', 'level': 0.0004544}
2026-07-15 07:50:03 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'AKEUSDT', 'level': 0.00047833, 'strength': 5}
2026-07-15 07:52:04 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'BSBUSDT', 'level': 0.12298, 'type': 'pump_base', 'strength': 5, 'dist_atr': 3.68}
2026-07-15 07:52:04 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'BSBUSDT', 'health': 40, 'broken': 0, 'correction': '186%'}
2026-07-15 07:53:34 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'EVAAUSDT', 'level': 0.9463, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.25}
2026-07-15 07:53:34 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'TRIAUSDT', 'level': 0.00837, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.19}
2026-07-15 07:53:34 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'EVAAUSDT', 'health': 40, 'broken': 0, 'correction': '138%'}
2026-07-15 07:53:34 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'TRIAUSDT', 'health': 40, 'broken': 0, 'correction': '126%'}
2026-07-15 07:55:02 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'AKEUSDT', 'level': 0.00047833, 'current': 0.0005587, 'distance_pct': 14.4}
2026-07-15 07:55:02 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'AKEUSDT', 'level': 0.00047833}
2026-07-15 07:55:03 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'AKEUSDT', 'level': 0.00052631, 'close_below': 24}
2026-07-15 07:58:19 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-15 08:01:06 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'VELVETUSDT'}
2026-07-15 08:01:06 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'VELVETUSDT', 'health': 40, 'broken': 0, 'correction': '89%'}
2026-07-15 08:04:04 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'LABUSDT', 'level': 0.2362, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.14}
2026-07-15 08:04:04 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'LABUSDT', 'health': 40, 'broken': 0, 'correction': '109%'}
2026-07-15 08:04:19 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'EVAAUSDT'}
2026-07-15 08:04:19 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'EVAAUSDT', 'health': 40, 'broken': 0, 'correction': '123%'}
2026-07-15 08:07:12 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'LABUSDT'}
2026-07-15 08:07:12 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'LABUSDT', 'health': 40, 'broken': 0, 'correction': '117%'}
2026-07-15 08:08:22 | INFO | config:add:68 | Token added | {'symbol': 'USUSDT'}
2026-07-15 08:08:22 | INFO | __main__:_auto_screener_loop:192 | Auto-added new symbol from screener | {'symbol': 'USUSDT'}
2026-07-15 08:08:23 | INFO | analysis.claude_strength:calculate_strength_with_claude:174 | Claude input levels | {'symbol': 'USUSDT', 'levels': [{'price': 0.027291, 'candle_count': 15, 'hourly_open_bonus': 2, 'round_number_bonus': 0, 'poc_aligned': False, 'position': 'impulse', 'volume_at_level': 310614780.0, 'type': 'pump_base'}, {'price': 0.028133, 'candle_count': 21, 'hourly_open_bonus': 3, 'round_number_bonus': 1, 'poc_aligned': False, 'position': 'mid_move', 'volume_at_level': 392153179.0, 'type': 'pump_base'}, {'price': 0.028591, 'candle_count': 54, 'hourly_open_bonus': 0, 'round_number_bonus': 0, 'poc_aligned': False, 'position': 'mid_move', 'volume_at_level': 1155984.0, 'type': 'body_level'}, {'price': 0.033166, 'candle_count': 30, 'hourly_open_bonus': 0, 'round_number_bonus': 1, 'poc_aligned': False, 'position': 'mid_move', 'volume_at_level': 6605328.0, 'type': 'body_level'}]}
2026-07-15 08:08:26 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'USUSDT', 'level': 0.027291, 'strength': 4, 'p_bounce_claude': 91, 'reason': 'Пампбаза импульса, объём 15.9x, высокая обжитость'}
2026-07-15 08:08:26 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'USUSDT', 'level': 0.028133, 'strength': 4, 'p_bounce_claude': 94, 'reason': 'Пампбаза, открытие 4h (RARE), объём 20.0x'}
2026-07-15 08:08:26 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'USUSDT', 'level': 0.028591, 'strength': 3, 'p_bounce_claude': 88, 'reason': 'Body_level, максимум тестов (54 свечи), но низкий объём'}
2026-07-15 08:08:26 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'USUSDT', 'level': 0.033166, 'strength': 4, 'p_bounce_claude': 92, 'reason': 'Body_level, 30 свечей в зоне, близко к круглому числу'}
2026-07-15 08:08:26 | INFO | __main__:_auto_screener_loop:298 | Auto monitoring started | {'symbol': 'USUSDT', 'level': 0.028591}
2026-07-15 08:08:26 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 1}
2026-07-15 08:09:09 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'USUSDT'}
2026-07-15 08:10:03 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'USUSDT', 'level': 0.028591, 'current': 0.03422, 'distance_pct': 16.4}
2026-07-15 08:10:03 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'USUSDT', 'level': 0.028591}
2026-07-15 08:10:03 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'USUSDT', 'level': 0.028589, 'strength': 3}
2026-07-15 08:10:20 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'AKEUSDT'}
2026-07-15 08:10:20 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'AKEUSDT', 'level': 0.0005596, 'close_below': 15}
2026-07-15 08:15:03 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'USUSDT', 'level': 0.028589, 'current': 0.034003, 'distance_pct': 15.9}
2026-07-15 08:15:03 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'USUSDT', 'level': 0.028589}
2026-07-15 08:15:04 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'USUSDT', 'level': 0.032836, 'strength': 4}
2026-07-15 08:15:45 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'USUSDT', 'level': 0.032836, 'distance_pct': 0.7466070187105285}
2026-07-15 08:15:45 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'USUSDT', 'level': 0.032836, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 08:15:45 | INFO | trading.strategy2_signal_filter:check:505 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'USUSDT', 'level': 0.032836, 'approach_count': 6}
2026-07-15 08:16:10 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'USUSDT', 'level': 0.032836, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 08:16:14 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'USUSDT', 'level': 0.03331283333333333, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-15 08:16:14 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'USUSDT', 'level': 0.032836}
2026-07-15 08:16:14 | INFO | trading.strategy1_bounce:_try_open:118 | S1 trade opened | {'trade_id': 'bc3d2bb4-54cb-4304-b5d3-f8c625f8a8d2', 'symbol': 'USUSDT', 'entry': 0.032912, 'sl': 0.0320892, 'tp': 0.03357024}
2026-07-15 08:16:14 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'USUSDT', 'resistance': 0.03331283333333333, 'from_support': 0.032836}
2026-07-15 08:16:14 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'USUSDT', 'level': 0.03331283333333333, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-15 08:16:20 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'DODOXUSDT'}
2026-07-15 08:16:21 | INFO | __main__:_run_phase1:575 | Replaced old monitor with closer level | {'symbol': 'DODOXUSDT', 'old': 0.023568, 'new': 0.023783}
2026-07-15 08:16:21 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'DODOXUSDT', 'level': 0.023568}
2026-07-15 08:16:21 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'DODOXUSDT', 'level': 0.023783, 'strength': 5}
2026-07-15 08:18:04 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'USUSDT', 'level': 0.031119, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.31}
2026-07-15 08:18:05 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'USUSDT', 'level': 0.028786, 'strength': 5}
2026-07-15 08:18:30 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-15 08:22:05 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'BSBUSDT', 'level': 0.12301, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.48}
2026-07-15 08:22:05 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'BSBUSDT', 'health': 40, 'broken': 0, 'correction': '194%'}
2026-07-15 08:25:03 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'DODOXUSDT', 'level': 0.023783, 'current': 0.02657, 'distance_pct': 10.5}
2026-07-15 08:25:03 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'DODOXUSDT', 'level': 0.023783}
2026-07-15 08:25:04 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'DODOXUSDT', 'total_levels': 3}
2026-07-15 08:28:36 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-15 08:29:35 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'TRIAUSDT', 'level': 0.00837, 'type': 'pump_base', 'strength': 5, 'dist_atr': 3.75}
2026-07-15 08:29:35 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'TRIAUSDT', 'health': 40, 'broken': 0, 'correction': '113%'}
2026-07-15 08:30:05 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'VELVETUSDT', 'level': 0.51125, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.31}
2026-07-15 08:30:05 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'VELVETUSDT', 'health': 20, 'broken': 0, 'correction': '97%'}
2026-07-15 08:32:05 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'EVAAUSDT', 'level': 0.98845, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.3}
2026-07-15 08:32:05 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'EVAAUSDT', 'health': 40, 'broken': 0, 'correction': '106%'}
2026-07-15 08:34:05 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'LABUSDT', 'level': 0.2311, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.19}
2026-07-15 08:34:05 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'LABUSDT', 'health': 25, 'broken': 0, 'correction': '136%'}
2026-07-15 08:35:04 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'USUSDT', 'level': 0.028786, 'current': 0.03232, 'distance_pct': 10.9}
2026-07-15 08:35:04 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'USUSDT', 'level': 0.028786}
2026-07-15 08:35:04 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'USUSDT', 'level': 0.028561, 'strength': 5}
2026-07-15 08:38:40 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-15 08:39:13 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'TRIAUSDT'}
2026-07-15 08:39:13 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'TRIAUSDT', 'health': 40, 'broken': 0, 'correction': '103%'}
2026-07-15 08:40:04 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'USUSDT', 'level': 0.028561, 'current': 0.032036, 'distance_pct': 10.8}
2026-07-15 08:40:04 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'USUSDT', 'level': 0.028561}
2026-07-15 08:40:05 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'USUSDT', 'level': 0.031119, 'strength': 5}
2026-07-15 08:46:10 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.11'}
2026-07-15 08:46:10 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'USUSDT', 'level': 0.031119, 'distance_pct': 1.7367141368530798}
2026-07-15 08:46:10 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.11'}
2026-07-15 08:46:15 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.11'}
2026-07-15 08:46:20 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.11'}
2026-07-15 08:46:25 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.11'}
2026-07-15 08:46:25 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.11'}
2026-07-15 08:46:30 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.11'}
2026-07-15 08:47:56 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.10'}
2026-07-15 08:47:56 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.10'}
2026-07-15 08:48:02 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.10'}
2026-07-15 08:48:07 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.10'}
2026-07-15 08:48:12 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.11'}
2026-07-15 08:48:27 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.10'}
2026-07-15 08:48:33 | INFO | trading.price_tracker:_save_post_exit_range:187 | post_exit_tracker saved | {'trade_id': 'bc3d2bb4-54cb-4304-b5d3-f8c625f8a8d2', 'high': 0.0328, 'low': 0.0308}
2026-07-15 08:48:42 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.10'}
2026-07-15 08:48:44 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 3, 'new': 0}
2026-07-15 08:48:57 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.10'}
2026-07-15 08:49:53 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.14'}
2026-07-15 08:50:09 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.13'}
2026-07-15 08:50:19 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'USUSDT', 'level': 0.03208170588235294, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-15 08:50:19 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'USUSDT', 'resistance': 0.03208170588235294, 'from_support': 0.031119}
2026-07-15 08:50:19 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'USUSDT', 'level': 0.03208170588235294, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-15 08:50:24 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.13'}
2026-07-15 08:50:39 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.12'}
2026-07-15 08:50:54 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.12'}
2026-07-15 08:51:10 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.12'}
2026-07-15 08:51:40 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'USUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.28,dir_eff=0.09'}
