2026-07-12 06:05:40 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'SXTUSDT', 'level': 0.00852, 'type': 'pump_base', 'strength': 5, 'dist_atr': 4.0}
2026-07-12 06:43:23 | INFO | trading.strategy2_signal_filter:check:505 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23}
2026-07-12 06:43:23 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'BEATUSDT', 'level': 2.2275, 'distance_pct': 1.5687140963322965}
2026-07-12 06:43:23 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:43:38 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'BEATUSDT', 'level': 2.255, 'event': 'bounce', 'fill_depth': 0.0}
2026-07-12 06:43:38 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:43:54 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:44:09 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:44:10 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-12 06:44:24 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:44:39 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:44:55 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:45:10 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:45:25 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:45:41 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:45:56 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 918.0}
2026-07-12 06:45:56 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 918.0}
2026-07-12 06:46:01 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 923.1}
2026-07-12 06:46:06 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'EVAAUSDT'}
2026-07-12 06:46:06 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'EVAAUSDT', 'health': 40, 'broken': 0, 'correction': '173%'}
2026-07-12 06:46:06 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 928.2}
2026-07-12 06:46:06 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:46:11 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 933.2}
2026-07-12 06:46:11 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 933.3}
2026-07-12 06:46:16 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 938.3}
2026-07-12 06:46:21 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 943.5}
2026-07-12 06:46:21 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:46:27 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 948.6}
2026-07-12 06:46:27 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 948.6}
2026-07-12 06:46:32 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 953.7}
2026-07-12 06:46:37 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 958.8}
2026-07-12 06:46:37 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:46:42 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 963.9}
2026-07-12 06:46:42 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 963.9}
2026-07-12 06:46:47 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 968.9}
2026-07-12 06:46:52 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 974.0}
2026-07-12 06:46:52 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:46:57 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 979.1}
2026-07-12 06:46:57 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 979.2}
2026-07-12 06:47:02 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 984.3}
2026-07-12 06:47:07 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 989.4}
2026-07-12 06:47:07 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:47:12 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 994.5}
2026-07-12 06:47:12 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 994.5}
2026-07-12 06:47:18 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 999.6}
2026-07-12 06:47:23 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1004.7}
2026-07-12 06:47:23 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:47:28 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1009.7}
2026-07-12 06:47:28 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1009.8}
2026-07-12 06:47:33 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1014.9}
2026-07-12 06:47:38 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1020.0}
2026-07-12 06:47:38 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:47:43 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1025.0}
2026-07-12 06:47:43 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1025.1}
2026-07-12 06:47:48 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1030.1}
2026-07-12 06:47:53 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1035.2}
2026-07-12 06:47:53 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:47:58 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1040.4}
2026-07-12 06:47:58 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1040.4}
2026-07-12 06:48:03 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1045.4}
2026-07-12 06:48:09 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1050.5}
2026-07-12 06:48:09 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:48:14 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1055.6}
2026-07-12 06:48:14 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1055.7}
2026-07-12 06:48:24 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:48:39 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:48:55 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:49:10 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:50:52 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 23, 'block_threshold': 4}
2026-07-12 06:51:58 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1280.1}
2026-07-12 06:51:58 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1280.1}
2026-07-12 06:52:03 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1285.2}
2026-07-12 06:52:08 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1290.3}
2026-07-12 06:52:13 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1295.4}
2026-07-12 06:52:13 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1295.4}
2026-07-12 06:52:19 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1300.5}
2026-07-12 06:52:24 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1305.6}
2026-07-12 06:52:29 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1310.7}
2026-07-12 06:52:29 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 22, 'block_threshold': 4}
2026-07-12 06:52:29 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1310.7}
2026-07-12 06:52:34 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1315.8}
2026-07-12 06:52:39 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1320.9}
2026-07-12 06:52:44 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1326.0}
2026-07-12 06:52:44 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1326.0}
2026-07-12 06:52:49 | INFO | trading.strategy2_signal_filter:check:624 | S2 skip: level re-entry block | {'symbol': 'SXTUSDT', 'level': 0.00852, 'seconds_since_activity': 1331.1}
2026-07-12 06:52:54 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 22, 'block_threshold': 4}
2026-07-12 06:54:13 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-12 06:54:16 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'BEATUSDT', 'level': 2.255, 'event': 'bounce', 'fill_depth': 0.0}
2026-07-12 06:55:58 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 20, 'block_threshold': 4}
2026-07-12 06:56:13 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 20, 'block_threshold': 4}
2026-07-12 06:56:34 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 20, 'block_threshold': 4}
2026-07-12 07:00:13 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'TUSDT'}
2026-07-12 07:00:38 | INFO | trading.live_price_tracker:_save_post_exit_range:226 | live_post_exit_tracker saved | {'trade_id': 'baac3bc4-0dcb-43b0-909d-0018e42c399a', 'high': 0.008864, 'low': 0.008605}
2026-07-12 07:00:42 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'TUSDT', 'level': 0.004916, 'type': 'pump_base', 'strength': 5, 'dist_atr': 3.33}
2026-07-12 07:01:30 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 19, 'block_threshold': 4}
2026-07-12 07:01:45 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 19, 'block_threshold': 4}
2026-07-12 07:02:00 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 19, 'block_threshold': 4}
2026-07-12 07:02:46 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 19, 'block_threshold': 4}
2026-07-12 07:03:01 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BEATUSDT', 'level': 2.2275, 'approach_count': 19, 'block_threshold': 4}
2026-07-12 07:03:17 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'BUSDT'}
2026-07-12 07:03:17 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'BUSDT', 'total_levels': 6}
2026-07-12 07:04:16 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-12 07:09:09 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'VANRYUSDT', 'level': 0.006441, 'distance_pct': 1.9037465732561698}
2026-07-12 07:09:09 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VANRYUSDT', 'level': 0.006441, 'approach_count': 9, 'block_threshold': 4}
